"Elapsed Time", "Heartrate"
405000, 127
406000, 127
407000, 128
408000, 128
409000, 128
410000, 128
411000, 128
412000, 128
413000, 128
414000, 129
415000, 130
416000, 130
417000, 130
418000, 131
419000, 131
420000, 131
421000, 131
422000, 131
423000, 131
424000, 131
425000, 131
426000, 131
427000, 131
428000, 131
429000, 131
430000, 130
431000, 131
432000, 131
433000, 132
434000, 132
435000, 133
436000, 133
437000, 133
438000, 133
439000, 134
440000, 134
441000, 135
442000, 136
443000, 137
444000, 137
445000, 137
446000, 137
447000, 136
448000, 136
449000, 135
450000, 135
451000, 135
452000, 135
453000, 134
454000, 134
455000, 134
456000, 134
457000, 135
458000, 135
459000, 136
460000, 136
461000, 136
462000, 136
463000, 136
464000, 136
465000, 136
466000, 136
467000, 136
468000, 136
469000, 136
470000, 136
471000, 136
472000, 136
473000, 136
474000, 136
475000, 136
476000, 137
477000, 137
478000, 137
479000, 138
480000, 138
481000, 138
482000, 138
483000, 137
484000, 137
485000, 138
486000, 138
487000, 138
488000, 139
489000, 139
490000, 139
491000, 140
492000, 140
493000, 140
494000, 140
495000, 140
496000, 141
497000, 141
498000, 141
499000, 141
500000, 141
501000, 141
502000, 141
503000, 142
504000, 142
505000, 142
506000, 142
507000, 142
508000, 143
509000, 143
510000, 143
511000, 143
512000, 143
513000, 143
514000, 143
515000, 142
516000, 142
517000, 142
518000, 142
519000, 142
520000, 143
521000, 143
522000, 143
523000, 143
524000, 143
525000, 142
526000, 142
527000, 141
528000, 141
529000, 140
530000, 140
531000, 139
532000, 139
533000, 139
534000, 138
535000, 137
536000, 137
537000, 137
538000, 137
539000, 137
540000, 137
541000, 137
542000, 137
543000, 137
544000, 135
545000, 135
546000, 135
547000, 134
548000, 135
549000, 135
550000, 135
551000, 136
552000, 136
553000, 136
554000, 136
555000, 137
556000, 137
557000, 136
558000, 136
559000, 136
560000, 135
561000, 135
562000, 135
563000, 134
564000, 134
565000, 134
566000, 134
567000, 134
568000, 134
569000, 134
570000, 134
571000, 135
572000, 135
573000, 135
574000, 135
575000, 135
576000, 135
577000, 135
578000, 135
579000, 136
580000, 136
581000, 136
582000, 136
583000, 136
584000, 135
585000, 135
586000, 135
587000, 134
588000, 134
589000, 134
590000, 134
591000, 134
592000, 134
593000, 134
594000, 134
595000, 134
596000, 133
597000, 133
598000, 133
599000, 133
600000, 134
601000, 134
602000, 134
603000, 133
604000, 132
605000, 132
606000, 132
607000, 131
608000, 131
609000, 131
610000, 131
611000, 131
612000, 131
613000, 131
614000, 131
615000, 131
616000, 131
617000, 132
618000, 132
619000, 131
620000, 131
621000, 131
622000, 131
623000, 131
624000, 131
625000, 132
626000, 133
627000, 133
628000, 133
629000, 134
630000, 135
631000, 135
632000, 135
633000, 136
634000, 136
635000, 136
636000, 136
637000, 136
638000, 136
639000, 135
640000, 135
641000, 134
642000, 134
643000, 135
644000, 135
645000, 135
646000, 136
647000, 136
648000, 136
649000, 137
650000, 137
651000, 137
652000, 137
653000, 137
654000, 137
655000, 137
656000, 137
657000, 137
658000, 138
659000, 139
660000, 139
661000, 139
662000, 139
663000, 139
664000, 138
665000, 138
666000, 138
667000, 137
668000, 137
669000, 137
670000, 137
671000, 137
672000, 137
673000, 138
674000, 138
675000, 138
676000, 139
677000, 139
678000, 139
679000, 139
680000, 139
681000, 140
682000, 140
683000, 140
684000, 140
685000, 139
686000, 139
687000, 138
688000, 138
689000, 138
690000, 138
691000, 138
692000, 138
693000, 138
694000, 138
695000, 137
696000, 137
697000, 137
698000, 137
699000, 136
700000, 136
701000, 136
702000, 136
703000, 136
704000, 136
705000, 136
706000, 136
707000, 136
708000, 136
709000, 136
710000, 136
711000, 136
712000, 137
713000, 137
714000, 137
715000, 136
716000, 136
717000, 136
718000, 136
719000, 136
720000, 136
721000, 136
722000, 136
723000, 136
724000, 136
725000, 136
726000, 136
727000, 136
728000, 136
729000, 136
730000, 136
731000, 136
732000, 136
733000, 136
734000, 136
735000, 136
736000, 137
737000, 137
738000, 137
739000, 138
740000, 139
741000, 139
742000, 139
743000, 139
744000, 139
745000, 139
746000, 139
747000, 139
748000, 138
749000, 138
750000, 138
751000, 138
752000, 137
753000, 138
754000, 138
755000, 138
756000, 139
757000, 139
758000, 139
759000, 140
760000, 140
761000, 140
762000, 140
763000, 139
764000, 139
765000, 139
766000, 139
767000, 139
768000, 140
769000, 140
770000, 140
771000, 141
772000, 141
773000, 141
774000, 141
775000, 141
776000, 140
777000, 140
778000, 140
779000, 140
780000, 139
781000, 139
782000, 139
783000, 139
784000, 139
785000, 140
786000, 140
787000, 140
788000, 140
789000, 140
790000, 140
791000, 140
792000, 139
793000, 139
794000, 140
795000, 140
796000, 140
797000, 140
798000, 140
799000, 141
800000, 141
801000, 141
802000, 141
803000, 141
804000, 142
805000, 142
806000, 142
807000, 143
808000, 142
809000, 142
810000, 142
811000, 141
812000, 141
813000, 142
814000, 142
815000, 142
816000, 143
817000, 143
818000, 144
819000, 144
820000, 144
821000, 144
822000, 145
823000, 145
824000, 146
825000, 146
826000, 146
827000, 147
828000, 147
829000, 147
830000, 147
831000, 147
832000, 147
833000, 147
834000, 148
835000, 148
836000, 148
837000, 148
838000, 149
839000, 149
840000, 149
841000, 150
842000, 150
843000, 150
844000, 150
845000, 151
846000, 151
847000, 151
848000, 152
849000, 152
850000, 152
851000, 153
852000, 153
853000, 153
854000, 153
855000, 154
856000, 154
857000, 154
858000, 154
859000, 155
860000, 155
861000, 155
862000, 155
863000, 155
864000, 155
865000, 155
866000, 155
867000, 155
868000, 155
869000, 156
870000, 155
871000, 155
872000, 155
873000, 155
874000, 155
875000, 155
876000, 155
877000, 155
878000, 155
879000, 155
880000, 154
881000, 154
882000, 153
883000, 153
884000, 152
885000, 152
886000, 152
887000, 152
888000, 151
889000, 151
890000, 151
891000, 151
892000, 151
893000, 151
894000, 151
895000, 151
896000, 151
897000, 151
898000, 151
899000, 150
900000, 151
901000, 151
902000, 151
903000, 151
904000, 151
905000, 151
906000, 151
907000, 151
908000, 150
909000, 150
910000, 150
911000, 150
912000, 150
913000, 150
914000, 150
915000, 150
916000, 150
917000, 150
918000, 150
919000, 150
920000, 150
921000, 150
922000, 150
923000, 149
924000, 149
925000, 148
926000, 148
927000, 148
928000, 148
929000, 147
930000, 147
931000, 147
932000, 147
933000, 148
934000, 148
935000, 148
936000, 148
937000, 148
938000, 148
939000, 148
940000, 149
941000, 149
942000, 149
943000, 149
944000, 149
945000, 149
946000, 149
947000, 149
948000, 149
949000, 149
950000, 148
951000, 148
952000, 148
953000, 149
954000, 149
955000, 149
956000, 149
957000, 149
958000, 149
959000, 149
960000, 149
961000, 149
962000, 149
963000, 149
964000, 149
965000, 149
966000, 148
967000, 148
968000, 148
969000, 148
970000, 149
971000, 149
972000, 148
973000, 148
974000, 148
975000, 148
976000, 148
977000, 148
978000, 148
979000, 148
980000, 148
981000, 148
982000, 148
983000, 148
984000, 148
985000, 148
986000, 148
987000, 148
988000, 148
989000, 148
990000, 149
991000, 149
992000, 149
993000, 149
994000, 149
995000, 149
996000, 148
997000, 148
998000, 147
999000, 147
1000000, 147
1001000, 147
1002000, 147
1003000, 147
1004000, 147
1005000, 147
1006000, 147
1007000, 147
1008000, 147
1009000, 146
1010000, 145
1011000, 144
1012000, 144
1013000, 144
1014000, 144
1015000, 144
1016000, 144
1017000, 143
1018000, 143
1019000, 143
1020000, 144
1021000, 144
1022000, 144
1023000, 144
1024000, 144
1025000, 144
1026000, 144
1027000, 144
1028000, 144
1029000, 144
1030000, 144
1031000, 144
1032000, 144
1033000, 144
1034000, 144
1035000, 144
1036000, 143
1037000, 143
1038000, 143
1039000, 142
1040000, 142
1041000, 143
1042000, 143
1043000, 143
1044000, 144
1045000, 144
1046000, 144
1047000, 144
1048000, 144
1049000, 145
1050000, 145
1051000, 145
1052000, 145
1053000, 145
1054000, 145
1055000, 145
1056000, 145
1057000, 145
1058000, 144
1059000, 144
1060000, 144
1061000, 144
1062000, 144
1063000, 144
1064000, 144
1065000, 144
1066000, 144
1067000, 144
1068000, 144
1069000, 144
1070000, 144
1071000, 144
1072000, 144
1073000, 143
1074000, 143
1075000, 143
1076000, 143
1077000, 143
1078000, 143
1079000, 143
1080000, 143
1081000, 143
1082000, 143
1083000, 143
1084000, 143
1085000, 143
1086000, 142
1087000, 142
1088000, 142
1089000, 141
1090000, 141
1091000, 141
1092000, 141
1093000, 141
1094000, 141
1095000, 140
1096000, 140
1097000, 140
1098000, 140
1099000, 140
1100000, 140
1101000, 141
1102000, 141
1103000, 141
1104000, 142
1105000, 142
1106000, 142
1107000, 142
1108000, 141
1109000, 141
1110000, 141
1111000, 141
1112000, 141
1113000, 141
1114000, 141
1115000, 141
1116000, 141
1117000, 141
1118000, 140
1119000, 140
1120000, 140
1121000, 140
1122000, 141
1123000, 141
1124000, 142
1125000, 142
1126000, 142
1127000, 142
1128000, 143
1129000, 142
1130000, 142
1131000, 142
1132000, 143
1133000, 143
1134000, 143
1135000, 143
1136000, 143
1137000, 143
1138000, 143
1139000, 143
1140000, 143
1141000, 143
1142000, 144
1143000, 144
1144000, 144
1145000, 144
1146000, 144
1147000, 144
1148000, 145
1149000, 145
1150000, 146
1151000, 146
1152000, 146
1153000, 146
1154000, 146
1155000, 146
1156000, 146
1157000, 146
1158000, 145
1159000, 146
1160000, 146
1161000, 146
1162000, 146
1163000, 147
1164000, 147
1165000, 147
1166000, 148
1167000, 148
1168000, 148
1169000, 148
1170000, 148
1171000, 149
1172000, 150
1173000, 150
1174000, 150
1175000, 150
1176000, 150
1177000, 151
1178000, 151
1179000, 151
1180000, 151
1181000, 151
1182000, 151
1183000, 151
1184000, 152
1185000, 152
1186000, 152
1187000, 152
1188000, 153
1189000, 153
1190000, 153
1191000, 154
1192000, 154
1193000, 154
1194000, 154
1195000, 154
1196000, 154
1197000, 154
1198000, 154
1199000, 154
1200000, 154
1201000, 154
1202000, 155
1203000, 155
1204000, 155
1205000, 155
1206000, 155
1207000, 155
1208000, 155
1209000, 155
1210000, 155
1211000, 155
1212000, 155
1213000, 155
1214000, 155
1215000, 155
1216000, 155
1217000, 155
1218000, 155
1219000, 155
1220000, 155
1221000, 155
1222000, 154
1223000, 154
1224000, 154
1225000, 153
1226000, 153
1227000, 153
1228000, 153
1229000, 152
1230000, 152
1231000, 151
1232000, 151
1233000, 151
1234000, 151
1235000, 151
1236000, 151
1237000, 150
1238000, 150
1239000, 150
1240000, 150
1241000, 150
1242000, 150
1243000, 150
1244000, 150
1245000, 150
1246000, 150
1247000, 150
1248000, 150
1249000, 150
1250000, 150
1251000, 150
1252000, 150
1253000, 150
1254000, 151
1255000, 151
1256000, 150
1257000, 150
1258000, 150
1259000, 150
1260000, 150
1261000, 150
1262000, 150
1263000, 150
1264000, 150
1265000, 150
1266000, 149
1267000, 148
1268000, 148
1269000, 148
1270000, 148
1271000, 148
1272000, 149
1273000, 149
1274000, 149
1275000, 149
1276000, 149
1277000, 150
1278000, 150
1279000, 150
1280000, 150
1281000, 150
1282000, 150
1283000, 150
1284000, 149
1285000, 149
1286000, 149
1287000, 149
1288000, 149
1289000, 149
1290000, 150
1291000, 150
1292000, 150
1293000, 150
1294000, 150
1295000, 150
1296000, 151
1297000, 151
1298000, 151
1299000, 151
1300000, 151
1301000, 151
1302000, 151
1303000, 151
1304000, 151
1305000, 151
1306000, 151
1307000, 151
1308000, 151
1309000, 151
1310000, 151
1311000, 151
1312000, 152
1313000, 152
1314000, 152
1315000, 153
1316000, 153
1317000, 153
1318000, 153
1319000, 153
1320000, 153
1321000, 153
1322000, 153
1323000, 154
1324000, 154
1325000, 154
1326000, 154
1327000, 155
1328000, 155
1329000, 155
1330000, 155
1331000, 155
1332000, 155
1333000, 155
1334000, 155
1335000, 155
1336000, 156
1337000, 156
1338000, 155
1339000, 155
1340000, 155
1341000, 155
1342000, 155
1343000, 155
1344000, 156
1345000, 156
1346000, 156
1347000, 157
1348000, 157
1349000, 157
1350000, 157
1351000, 157
1352000, 158
1353000, 158
1354000, 158
1355000, 158
1356000, 158
1357000, 158
1358000, 159
1359000, 159
1360000, 158
1361000, 158
1362000, 159
1363000, 159
1364000, 159
1365000, 159
1366000, 160
1367000, 160
1368000, 160
1369000, 161
1370000, 162
1371000, 162
1372000, 163
1373000, 163
1374000, 163
1375000, 163
1376000, 163
1377000, 163
1378000, 163
1379000, 163
1380000, 164
1381000, 164
1382000, 164
1383000, 164
1384000, 165
1385000, 165
1386000, 165
1387000, 165
1388000, 165
1389000, 165
1390000, 165
1391000, 165
1392000, 165
1393000, 165
1394000, 165
1395000, 165
1396000, 165
1397000, 165
1398000, 164
1399000, 164
1400000, 164
1401000, 164
1402000, 164
1403000, 163
1404000, 163
1405000, 163
1406000, 163
1407000, 162
1408000, 162
1409000, 162
1410000, 162
1411000, 162
1412000, 162
1413000, 162
1414000, 161
1415000, 161
1416000, 161
1417000, 161
1418000, 161
1419000, 161
1420000, 161
1421000, 161
1422000, 161
1423000, 161
1424000, 161
1425000, 161
1426000, 160
1427000, 160
1428000, 160
1429000, 160
1430000, 160
1431000, 161
1432000, 161
1433000, 161
1434000, 161
1435000, 161
1436000, 161
1437000, 161
1438000, 161
1439000, 161
1440000, 161
1441000, 161
1442000, 161
1443000, 161
1444000, 162
1445000, 162
1446000, 162
1447000, 162
1448000, 162
1449000, 162
1450000, 162
1451000, 162
1452000, 162
1453000, 162
1454000, 162
1455000, 162
1456000, 163
1457000, 163
1458000, 163
1459000, 163
1460000, 163
1461000, 163
1462000, 163
1463000, 163
1464000, 163
1465000, 163
1466000, 163
1467000, 163
1468000, 162
1469000, 162
1470000, 162
1471000, 162
1472000, 162
1473000, 162
1474000, 162
1475000, 162
1476000, 161
1477000, 162
1478000, 162
1479000, 162
1480000, 162
1481000, 162
1482000, 161
1483000, 161
1484000, 161
1485000, 161
1486000, 161
1487000, 161
1488000, 161
1489000, 161
1490000, 161
1491000, 161
1492000, 161
1493000, 161
1494000, 162
1495000, 161
1496000, 162
1497000, 161
1498000, 161
1499000, 161
1500000, 161
1501000, 161
1502000, 161
1503000, 161
1504000, 161
1505000, 161
1506000, 161
1507000, 160
1508000, 160
1509000, 160
1510000, 159
1511000, 159
1512000, 158
1513000, 158
1514000, 158
1515000, 159
1516000, 159
1517000, 159
1518000, 160
1519000, 160
1520000, 160
1521000, 160
1522000, 160
1523000, 160
1524000, 160
1525000, 160
1526000, 160
1527000, 160
1528000, 160
1529000, 160
1530000, 160
1531000, 160
1532000, 160
1533000, 160
1534000, 160
1535000, 160
1536000, 160
1537000, 160
1538000, 160
1539000, 160
1540000, 160
1541000, 160
1542000, 160
1543000, 159
1544000, 159
1545000, 159
1546000, 159
1547000, 159
1548000, 159
1549000, 159
1550000, 159
1551000, 158
1552000, 158
1553000, 158
1554000, 157
1555000, 157
1556000, 157
1557000, 157
1558000, 157
1559000, 157
1560000, 157
1561000, 157
1562000, 158
1563000, 158
1564000, 158
1565000, 158
1566000, 158
1567000, 158
1568000, 158
1569000, 158
1570000, 158
1571000, 158
1572000, 158
1573000, 158
1574000, 158
1575000, 158
1576000, 158
1577000, 157
1578000, 157
1579000, 157
1580000, 157
1581000, 157
1582000, 157
1583000, 157
1584000, 157
1585000, 156
1586000, 156
1587000, 155
1588000, 155
1589000, 155
1590000, 154
1591000, 154
1592000, 154
1593000, 154
1594000, 154
1595000, 154
1596000, 154
1597000, 155
1598000, 155
1599000, 155
1600000, 155
1601000, 155
1602000, 155
1603000, 155
1604000, 155
1605000, 156
1606000, 156
1607000, 156
1608000, 157
1609000, 157
1610000, 157
1611000, 157
1612000, 157
1613000, 157
1614000, 158
1615000, 158
1616000, 158
1617000, 158
1618000, 158
1619000, 158
1620000, 159
1621000, 159
1622000, 159
1623000, 159
1624000, 159
1625000, 160
1626000, 160
1627000, 160
1628000, 160
1629000, 160
1630000, 160
1631000, 160
1632000, 160
1633000, 160
1634000, 160
1635000, 160
1636000, 160
1637000, 160
1638000, 161
1639000, 161
1640000, 160
1641000, 161
1642000, 160
1643000, 160
1644000, 161
1645000, 161
1646000, 161
1647000, 161
1648000, 161
1649000, 161
1650000, 162
1651000, 161
1652000, 162
1653000, 162
1654000, 162
1655000, 162
1656000, 162
1657000, 162
1658000, 162
1659000, 162
1660000, 162
1661000, 163
1662000, 163
1663000, 163
1664000, 163
1665000, 163
1666000, 163
1667000, 163
1668000, 163
1669000, 163
1670000, 163
1671000, 163
1672000, 163
1673000, 164
1674000, 164
1675000, 164
1676000, 164
1677000, 164
1678000, 164
1679000, 164
1680000, 164
1681000, 164
1682000, 164
1683000, 164
1684000, 165
1685000, 165
1686000, 165
1687000, 164
1688000, 164
1689000, 164
1690000, 164
1691000, 164
1692000, 164
1693000, 164
1694000, 164
1695000, 164
1696000, 163
1697000, 163
1698000, 163
1699000, 163
1700000, 163
1701000, 163
1702000, 162
1703000, 162
1704000, 162
1705000, 162
1706000, 163
1707000, 163
1708000, 163
1709000, 163
1710000, 163
1711000, 163
1712000, 162
1713000, 162
1714000, 162
1715000, 162
1716000, 161
1717000, 161
1718000, 161
1719000, 161
1720000, 161
1721000, 161
1722000, 161
1723000, 161
1724000, 160
1725000, 160
1726000, 160
1727000, 160
1728000, 160
1729000, 160
1730000, 160
1731000, 160
1732000, 159
1733000, 159
1734000, 159
1735000, 158
1736000, 158
1737000, 158
1738000, 157
1739000, 157
1740000, 157
1741000, 156
1742000, 156
1743000, 156
1744000, 155
1745000, 155
1746000, 155
1747000, 155
1748000, 155
1749000, 155
1750000, 155
1751000, 155
1752000, 154
1753000, 154
1754000, 154
1755000, 154
1756000, 154
1757000, 153
1758000, 153
1759000, 153
1760000, 153
1761000, 153
1762000, 153
1763000, 153
1764000, 153
1765000, 153
1766000, 152
1767000, 152
1768000, 152
1769000, 152
1770000, 151
1771000, 151
1772000, 151
1773000, 151
1774000, 150
1775000, 150
1776000, 149
1777000, 149
1778000, 149
1779000, 149
1780000, 148
1781000, 148
1782000, 147
1783000, 147
1784000, 147
1785000, 146
1786000, 146
1787000, 146
1788000, 146
1789000, 146
1790000, 146
1791000, 146
1792000, 146
1793000, 146
1794000, 147
1795000, 147
1796000, 147
1797000, 148
1798000, 148
1799000, 147
1800000, 147
1801000, 147
1802000, 146
1803000, 145
1804000, 145
1805000, 145
1806000, 145
1807000, 146
1808000, 146
1809000, 146
1810000, 147
1811000, 147
1812000, 147
1813000, 147
1814000, 147
1815000, 147
1816000, 147
1817000, 147
1818000, 146
1819000, 146
1820000, 146
1821000, 146
1822000, 146
1823000, 146
1824000, 145
1825000, 145
1826000, 145
1827000, 145
1828000, 145
1829000, 146
1830000, 146
1831000, 145
1832000, 144
1833000, 144
1834000, 143
1835000, 141
1836000, 139
1837000, 139
1838000, 139
1839000, 139
1840000, 139
1841000, 139
1842000, 139
1843000, 140
1844000, 140
1845000, 139
1846000, 139
1847000, 139
1848000, 139
1849000, 139
1850000, 139
1851000, 139
1852000, 139
1853000, 139
1854000, 139
1855000, 139
1856000, 139
1857000, 139
1858000, 140
1859000, 141
1860000, 141
1861000, 142
1862000, 142
1863000, 142
1864000, 142
1865000, 142
1866000, 141
1867000, 141
1868000, 141
1869000, 141
1870000, 141
1871000, 141
1872000, 140
1873000, 139
1874000, 139
1875000, 138
1876000, 138
1877000, 138
1878000, 138
1879000, 138
1880000, 138
1881000, 139
1882000, 139
1883000, 139
1884000, 140
1885000, 141
1886000, 141
1887000, 141
1888000, 142
1889000, 142
1890000, 143
1891000, 143
1892000, 143
1893000, 143
1894000, 143
1895000, 143
1896000, 142
1897000, 142
1898000, 142
1899000, 142
1900000, 143
1901000, 143
1902000, 143
1903000, 143
1904000, 143
1905000, 143
1906000, 143
1907000, 143
1908000, 143
1909000, 142
1910000, 142
1911000, 142
1912000, 141
1913000, 141
1914000, 140
1915000, 139
1916000, 139
1917000, 139
1918000, 138
1919000, 138
1920000, 138
1921000, 138
1922000, 137
1923000, 137
1924000, 137
1925000, 137
1926000, 137
1927000, 137
1928000, 137
1929000, 137
1930000, 136
1931000, 136
1932000, 135
1933000, 135
1934000, 134
1935000, 134
